user_id,star_num,f_num,
1498,525,3,1
1498,114,4,1
1498,11,5,1
1498,307,5,1
1498,525,5,1
1498,676,5,1
1498,440,4,1
1498,613,4,1
1498,11,5,1
1498,119,4,1
1499,11,5,1
1500,118,5,1
1500,164,5,1
1500,624,5,1
1500,24,4,1
1500,27,4,1
1500,241,4,1
1500,36,5,1
1501,287,4,1
1502,2,4,1
1502,1,4,1
1502,4,4,1
1502,519,4,1
1502,2,4,1
1502,24,4,1
1502,264,4,1
1503,280,5,1
1503,309,5,1
1503,11,5,1
1503,30,5,1
1503,36,5,1
1503,24,5,1
1503,287,5,1
1503,613,5,1
1503,280,5,1
1503,28,5,1
1504,4,5,1
1504,119,4,1
1504,164,4,1
1504,36,4,1
1504,171,3,1
1504,307,4,1
1504,241,4,1
1504,84,4,1
1504,85,4,1
1504,27,4,1
1504,164,4,1
1504,241,4,1
1505,210,4,1
1505,7,4,1
1505,27,4,1
1505,173,4,1
1505,75,4,1
1505,30,4,1
1505,48,4,1
1505,124,4,1
1505,665,4,1
1505,85,3,1
1505,28,5,1
1505,2,4,1
1505,241,4,1
1505,2,4,1
1505,11,4,1
1506,210,4,1
1507,241,4,1
1507,648,4,1
1507,210,4,1
1507,648,5,1
1508,48,3,1
1508,2,4,1
1508,36,4,1
1508,124,4,1
1508,474,4,1
1508,118,3,1
1508,280,3,1
1508,27,3,1
1508,164,3,1
1509,210,5,1
1509,27,4,1
1509,210,4,1
1509,613,5,1
1509,648,5,1
1509,280,4,1
1510,27,4,1
1510,164,4,1
1510,340,5,1
1510,525,5,1
1511,27,5,1
1511,48,5,1
1511,164,5,1
1511,241,5,1
1511,28,4,1
1512,173,5,1
1512,33,5,1
1512,703,5,1
1512,27,5,1
1512,1,5,1
1512,2,5,1
1512,27,5,1
1512,0,2,1
1513,263,5,1
1513,167,5,1
1513,263,5,1
1513,177,5,1
1513,210,4,1
1513,48,5,1
1513,210,4,1
1513,241,4,1
1514,469,4,1
1514,11,3,1
1514,287,3,1
1514,1,3,1
1514,2,3,1
1514,46,3,1
1514,142,3,1
1514,241,1,1
1514,246,1,1
1514,27,3,1
1514,179,3,1
1514,31,4,1
1514,164,4,1
1514,241,5,1
1514,641,5,1
1514,27,3,1
1514,287,3,1
1514,302,3,1
1514,118,4,1
1514,27,4,1
1514,164,2,1
1514,9,4,1
1514,241,4,1
1514,243,4,1
1514,241,5,1
1514,171,4,1
1514,27,3,1
1514,164,3,1
1514,33,3,1
1514,703,3,1
1514,210,4,1
1514,27,4,1
1515,1,4,1
1515,177,4,1
1515,40,4,1
1516,164,5,1
1516,28,4,1
1516,142,4,1
1517,519,5,1
1517,175,3,1
1517,175,4,1
1517,210,5,1
1517,210,4,1
1518,164,4,1
1518,287,4,1
1518,289,4,1
1518,164,4,1
1518,302,4,1
1518,171,5,1
1518,173,5,1
1518,241,5,1
1518,164,5,1
1519,27,4,1
1519,210,4,1
1519,33,4,1
1519,703,4,1
1519,121,4,1
1519,161,4,1
1519,280,4,1
1519,46,3,1
1519,439,3,1
1519,7,4,1
1519,4,4,1
1519,613,4,1
1519,148,4,1
1519,519,4,1
1519,11,5,1
1519,613,4,1
1519,127,3,1
1520,702,3,1
1520,4,4,1
1520,307,4,1
1520,612,4,1
1520,142,3,1
1520,171,4,1
1520,2,4,1
1520,676,4,1
1520,1,4,1
1520,142,4,1
1520,118,4,1
1520,85,4,1
1520,119,4,1
1520,164,4,1
1520,210,4,1
1520,36,4,1
1520,648,4,1
1521,173,5,1
1521,164,5,1
1521,142,5,1
1521,210,4,1
1522,33,2,1
1522,241,2,1
1522,613,2,1
1523,173,4,1
1523,118,4,1
1523,142,4,1
1523,171,4,1
1523,307,4,1
1523,46,3,1
1523,142,3,1
1523,24,3,1
1523,280,4,1
1523,142,3,1
1523,241,3,1
1523,30,3,1
1523,121,3,1
1523,164,5,1
1523,241,3,1
1523,0,3,1
1523,490,3,1
1523,555,3,1
1523,171,4,1
1523,445,3,1
1523,33,4,1
1523,193,4,1
1523,703,4,1
1523,307,4,1
1523,555,4,1
1523,171,3,1
1523,477,3,1
1523,555,3,1
1524,280,5,1
1524,85,5,1
1524,421,5,1
1524,11,5,1
1524,46,5,1
1524,119,5,1
1524,6,5,1
1524,64,5,1
1525,40,2,1
1525,121,4,1
1525,142,4,1
1525,40,4,1
1525,624,4,1
1525,287,4,1
1525,263,5,1
1525,1,2,1
1526,75,3,1
1526,525,3,1
1526,30,4,1
1526,514,4,1
1526,150,5,1
1526,458,5,1
1526,142,4,1
1526,82,4,1
1526,519,4,1
1526,30,3,1
1526,48,3,1
1526,13,4,1
1526,171,5,1
1526,0,3,1
1526,1,3,1
1526,28,3,1
1526,148,4,1
1526,84,4,1
1526,448,4,1
1526,173,4,1
1526,27,4,1
1526,241,4,1
1526,161,4,1
1526,440,4,1
1526,11,5,1
1526,36,4,1
1526,121,4,1
1526,114,4,1
1526,119,4,1
1526,84,3,1
1526,85,3,1
1527,241,1,1
1527,704,3,1
1527,36,4,1
1527,11,5,1
1527,75,3,1
1528,97,3,1
1528,173,3,1
1528,13,4,1
1529,30,5,1
1529,0,4,1
1529,1,4,1
1529,28,4,1
1529,445,3,1
1529,210,3,1
1529,164,5,1
1529,135,5,1
1529,27,5,1
1529,164,5,1
1529,118,4,1
1529,142,4,1
1529,177,4,1
1529,48,4,1
1529,435,4,1
1529,448,5,1
1529,702,5,1
1529,30,5,1
1529,129,4,1
1529,119,5,1
1529,1,4,1
1529,164,4,1
1529,40,3,1
1529,457,3,1
1529,1,1,1
1529,85,1,1
1529,572,1,1
1529,124,3,1
1529,36,4,1
1529,48,5,1
1529,702,4,1
1529,56,5,1
1529,469,5,1
1529,33,5,1
1529,212,5,1
1529,519,5,1
1530,142,3,1
1530,27,4,1
1530,164,4,1
1530,193,5,1
1530,521,2,1
1530,118,4,1
1530,2,4,1
1530,33,4,1
1530,36,4,1
1530,624,4,1
1530,147,4,1
1531,264,5,1
1531,523,2,1
1531,33,1,1
1531,703,1,1
1531,118,5,1
1531,164,5,1
1531,33,5,1
1531,703,5,1
1531,28,1,1
1531,142,1,1
1531,520,1,1
1532,31,4,1
1532,210,4,1
1532,164,2,1
1532,28,4,1
1532,48,4,1
1532,1,3,1
1532,464,2,1
1532,210,3,1
1532,28,2,1
1532,36,4,1
1532,4,4,1
1532,307,4,1
1532,615,4,1
1533,4,2,1
1533,448,2,1
1533,11,5,1
1533,242,4,1
1533,27,4,1
1533,164,4,1
1533,7,4,1
1533,525,4,1
1533,576,5,1
1533,0,5,1
1533,116,5,1
1533,321,5,1
1534,164,4,1
1534,519,3,1
1534,0,3,1
1534,46,3,1
1534,124,3,1
1534,263,4,1
1534,85,4,1
1534,94,4,1
1534,679,4,1
1534,119,2,1
1534,241,2,1
1534,477,2,1
1534,167,4,1
1534,263,4,1
1534,2,3,1
1534,40,3,1
1534,521,3,1
1534,10,3,1
1534,24,3,1
1535,142,5,1
1535,113,3,1
1535,173,4,1
1535,304,4,1
1535,167,3,1
1535,242,3,1
1535,263,3,1
1535,280,4,1
1536,27,5,1
1537,142,4,1
1537,156,4,1
1537,412,4,1
1537,583,4,1
1537,507,5,1
1537,48,4,1
1537,127,4,1
1537,613,4,1
1537,665,4,1
1537,676,5,1
1537,678,5,1
1537,682,5,1
1537,6,4,1
1537,354,3,1
1537,36,4,1
1537,33,3,1
1537,36,3,1
1538,124,4,1
1539,241,4,1
1539,124,4,1
1540,263,5,1
1540,284,5,1
1540,0,4,1
1540,309,4,1
1540,309,5,1
1541,263,4,1
1542,6,4,1
1542,124,4,1
1542,193,4,1
1543,30,5,1
1544,613,3,1
1544,31,2,1
1544,164,2,1
1544,142,4,1
1544,585,4,1
1544,263,5,1
1544,46,3,1
1544,241,3,1
1544,248,5,1
1544,287,5,1
1545,177,3,1
1545,38,2,1
1545,525,3,1
1546,121,4,1
1546,210,4,1
1546,65,3,1
1547,48,4,1
1547,124,4,1
1547,665,4,1
1548,119,5,1
1548,118,3,1
1548,173,3,1
1548,2,2,1
1548,613,4,1
1548,40,4,1
1548,41,4,1
1548,121,4,1
1548,27,5,1
1548,164,5,1
1549,2,4,1
1549,175,4,1
1549,28,5,1
1550,38,5,1
1551,33,4,1
1551,703,4,1
1551,477,4,1
1551,142,4,1
1551,158,4,1
1551,241,4,1
1551,241,5,1
1552,4,5,1
1552,46,5,1
1552,4,5,1
1552,4,4,1
1552,30,4,1
1552,40,4,1
1552,142,4,1
1552,40,4,1
1552,97,4,1
1552,505,4,1
1552,613,4,1
1552,263,4,1
1552,40,4,1
1552,38,5,1
1553,64,4,1
1553,468,4,1
1553,7,4,1
1553,36,4,1
1553,648,4,1
1553,36,4,1
1553,445,4,1
1553,0,4,1
1553,416,4,1
1553,118,5,1
1553,7,3,1
1553,18,3,1
1553,479,3,1
1553,191,4,1
1553,200,4,1
1553,624,4,1
1553,36,3,1
1553,48,3,1
1553,4,4,1
1553,118,4,1
1553,142,4,1
1553,648,4,1
1553,58,4,1
1553,615,4,1
1553,18,4,1
1553,2,4,1
1553,287,4,1
1554,18,4,1
1554,40,4,1
1554,124,4,1
1554,613,1,1
1554,280,3,1
1555,24,4,1
1556,118,4,1
1556,412,4,1
1556,118,4,1
1556,304,4,1
1556,36,4,1
1556,75,4,1
1556,40,4,1
1556,36,5,1
1556,58,4,1
1556,119,4,1
1556,135,4,1
1556,164,4,1
1556,11,4,1
1556,307,4,1
1556,610,4,1
1556,623,4,1
1556,87,4,1
1556,132,4,1
1556,36,5,1
1556,36,4,1
1556,121,4,1
1556,473,4,1
1556,36,4,1
1556,504,4,1
1556,505,4,1
1556,173,4,1
1556,264,4,1
1556,164,4,1
1556,673,5,1
1556,0,4,1
1556,28,4,1
1557,36,4,1
1558,153,2,1
1558,160,2,1
1558,477,4,1
1558,142,3,1
1558,158,3,1
1558,118,2,1
1558,171,4,1
1558,149,4,1
1559,148,4,1
1559,142,4,1
1559,210,4,1
1559,164,3,1
1559,27,4,1
1559,171,4,1
1559,164,4,1
1559,241,4,1
1560,46,4,1
1560,46,5,1
1560,210,5,1
1560,164,5,1
1561,28,4,1
1561,64,4,1
1562,210,4,1
1562,241,4,1
1562,287,4,1
1562,85,4,1
1562,119,4,1
1562,313,4,1
1562,2,4,1
1562,161,4,1
1562,241,4,1
1562,164,4,1
1562,118,4,1
1562,24,4,1
1562,46,5,1
1562,135,5,1
1562,27,4,1
1562,164,4,1
1562,33,4,1
1563,41,5,1
1563,121,5,1
1563,287,4,1
1563,287,5,1
1563,81,5,1
1564,0,4,1
1564,1,4,1
1564,46,4,1
1564,164,5,1
1564,164,5,1
1564,118,4,1
1564,171,4,1
1564,118,5,1
1564,448,4,1
1564,543,3,1
1564,551,3,1
1564,148,3,1
1565,138,3,1
1565,33,5,1
1565,412,4,1
1565,613,4,1
1565,613,4,1
1565,87,4,1
1565,525,5,1
1565,64,4,1
1565,11,3,1
1565,519,4,1
1565,241,5,1
1565,33,5,1
1565,703,5,1
1566,27,5,1
1566,241,5,1
1566,210,4,1
1566,624,5,1
1566,241,4,1
1566,241,3,1
1566,445,5,1
1566,673,5,1
1566,48,4,1
1566,40,4,1
1566,48,4,1
1567,28,4,1
1567,4,4,1
1568,81,5,1
1568,164,5,1
1568,280,5,1
1569,287,3,1
1570,549,4,1
1570,287,5,1
1570,121,5,1
1570,287,5,1
1570,549,4,1
1570,549,4,1
1570,11,3,1
1570,477,3,1
1570,549,4,1
1570,549,4,1
1570,27,4,1
1570,164,4,1
1570,549,5,1
1571,0,4,1
1571,265,4,1
1571,490,4,1
1572,210,4,1
1572,241,4,1
1573,173,4,1
1573,210,4,1
1573,307,4,1
1573,46,5,1
1573,142,5,1
1573,156,5,1
1573,241,5,1
1573,243,5,1
1573,33,5,1
1573,128,5,1
1573,703,5,1
1573,210,5,1
1573,309,4,1
1573,27,5,1
1573,241,5,1
1573,519,5,1
1573,27,5,1
1573,6,4,1
1573,73,4,1
1573,193,4,1
1573,94,5,1
1573,28,4,1
1573,87,4,1
1573,27,4,1
1573,97,4,1
1573,27,5,1
1573,241,5,1
1573,454,5,1
1573,27,4,1
1573,164,4,1
1573,210,4,1
1573,27,5,1
1573,506,5,1
1573,155,5,1
1573,361,5,1
1573,279,5,1
1573,27,4,1
1573,171,5,1
1573,155,3,1
1573,1,4,1
1573,133,4,1
1573,143,4,1
1573,560,4,1
1573,142,4,1
1574,94,5,1
1574,2,5,1
1575,27,4,1
1575,164,4,1
1575,30,4,1
1575,82,4,1
1575,82,4,1
1575,702,4,1
1575,7,4,1
1576,33,4,1
1576,703,4,1
1576,64,4,1
1576,448,4,1
1577,613,5,1
1577,29,5,1
1577,30,5,1
1577,33,5,1
1577,36,5,1
1577,85,4,1
1577,448,4,1
1577,27,2,1
1577,241,2,1
1577,6,5,1
1577,81,5,1
1577,445,3,1
1577,673,3,1
1577,0,5,1
1577,142,5,1
1577,156,5,1
1577,241,5,1
1577,321,5,1
1578,33,3,1
1578,82,3,1
1578,210,4,1
1578,30,4,1
1578,27,4,1
1578,27,5,1
1578,164,4,1
1578,287,4,1
1578,543,4,1
1578,150,3,1
1578,458,3,1
1578,32,4,1
1578,683,4,1
1578,24,4,1
1578,46,4,1
1578,4,4,1
1578,543,4,1
1578,263,5,1
1578,142,4,1
1578,161,4,1
1578,41,3,1
1578,36,5,1
1579,41,2,1
1579,48,2,1
1579,121,2,1
1579,0,5,1
1579,28,5,1
1579,48,5,1
1579,241,2,1
1579,440,2,1
1579,33,3,1
1579,703,3,1
1579,241,2,1
1579,241,5,1
1580,142,5,1
1580,164,5,1
1580,33,5,1
1580,613,5,1
1580,30,5,1
1580,36,5,1
1581,40,4,1
1581,85,5,1
1581,48,5,1
1581,124,5,1
1581,6,5,1
1581,613,5,1
1581,0,4,1
1581,118,5,1
1582,584,5,1
1582,30,5,1
1582,36,5,1
1582,33,5,1
1582,703,5,1
1582,28,5,1
1582,28,5,1
1583,33,4,1
1583,613,4,1
1583,171,4,1
1583,264,4,1
1583,118,4,1
1583,583,4,1
1583,2,4,1
1583,537,4,1
1583,27,4,1
1583,27,4,1
1583,241,4,1
1583,412,4,1
1583,583,3,1
1583,148,4,1
1583,24,4,1
1583,210,4,1
1583,2,4,1
1583,164,4,1
1584,2,4,1
1584,36,3,1
1584,118,3,1
1584,613,3,1
1584,27,4,1
1584,241,4,1
1585,193,5,1
1585,448,5,1
1585,280,5,1
1585,33,5,1
1585,265,4,1
1585,287,5,1
1585,1,5,1
1586,24,5,1
1586,241,5,1
1586,125,5,1
1586,683,5,1
1586,116,4,1
1586,164,5,1
1586,142,5,1
1586,158,5,1
1586,171,5,1
1587,28,4,1
1587,572,4,1
1587,27,5,1
1587,31,5,1
1587,241,5,1
1587,2,5,1
1587,171,5,1
1587,164,4,1
1588,48,5,1
1588,448,5,1
1588,210,4,1
1588,241,4,1
1589,27,3,1
1589,164,3,1
1589,519,2,1
1590,613,5,1
1591,30,4,1
1591,36,4,1
1592,36,4,1
1592,648,4,1
1593,36,4,1
1593,682,4,1
1593,118,4,1
1594,277,4,1
1594,241,4,1
1594,142,4,1
1594,118,4,1
1594,210,4,1
1594,41,4,1
1594,121,4,1
1594,119,4,1
1594,27,4,1
1594,27,4,1
1594,164,4,1
1595,173,5,1
1595,30,5,1
1595,36,5,1
1595,66,5,1
1595,67,5,1
1595,64,5,1
1595,6,4,1
1595,118,5,1
1595,263,4,1
1595,40,5,1
1595,1,4,1
1595,127,4,1
1595,241,5,1
1595,280,4,1
1596,48,4,1
1596,142,4,1
1596,48,4,1
1596,611,4,1
1596,613,4,1
1596,28,5,1
1596,65,5,1
1596,0,3,1
1596,138,5,1
1596,33,4,1
1596,613,4,1
1596,36,4,1
1596,18,4,1
1596,2,4,1
1596,210,3,1
1597,173,5,1
1597,173,5,1
1597,27,5,1
1597,164,5,1
1597,164,5,1
1597,142,5,1
1597,158,5,1
1597,171,5,1
1597,171,5,1
1597,30,5,1
1597,48,5,1
1597,665,5,1
1598,0,3,1
1598,30,5,1
1598,36,5,1
1599,279,4,1
1599,28,5,1
1599,84,5,1
1599,119,5,1
1599,27,5,1
1599,31,4,1
1599,210,4,1
1599,241,4,1
1599,48,4,1
1599,613,4,1
1600,0,4,1
1600,29,4,1
1600,33,4,1
1600,38,4,1
1600,30,5,1
1600,31,4,1
1600,124,4,1
1600,11,2,1
1600,613,2,1
1601,0,5,1
1601,543,5,1
1601,543,5,1
1601,507,5,1
1601,164,3,1
1602,241,5,1
1602,584,4,1
1602,28,3,1
1603,171,4,1
1603,210,4,1
1603,561,4,1
1603,27,4,1
1603,164,4,1
1604,3,3,1
1604,4,3,1
1604,0,3,1
1604,33,4,1
1604,124,4,1
1604,264,4,1
1604,0,4,1
1604,124,4,1
1604,148,4,1
1604,171,4,1
1604,173,4,1
1604,280,5,1
1604,4,5,1
1604,173,5,1
1604,164,4,1
1604,304,4,1
1605,277,4,1
1606,28,3,1
1606,69,3,1
1606,188,3,1
1606,591,3,1
1606,173,3,1
1606,264,3,1
1606,0,3,1
1606,119,3,1
1606,58,4,1
1606,549,4,1
1606,121,3,1
1606,155,3,1
1606,264,3,1
1606,267,3,1
1606,193,3,1
1606,445,3,1
1606,36,3,1
1606,49,3,1
1606,474,3,1
1606,18,4,1
1606,30,4,1
1606,36,4,1
1606,208,4,1
1606,210,4,1
1606,6,3,1
1606,687,3,1
1606,148,5,1
1606,613,5,1
1606,2,4,1
1606,153,4,1
1606,543,4,1
1606,0,4,1
1606,1,4,1
1606,173,3,1
1606,210,3,1
1606,287,3,1
1606,288,3,1
1606,31,4,1
1606,40,4,1
1606,164,4,1
1606,30,3,1
1606,36,3,1
1606,75,1,1
1606,125,4,1
1606,30,3,1
1606,2,4,1
1606,702,4,1
1606,2,4,1
1606,36,4,1
1606,33,3,1
1606,704,3,1
1606,121,4,1
1606,94,4,1
1606,210,4,1
1606,210,3,1
1606,679,3,1
1606,11,3,1
1606,46,3,1
1606,142,3,1
1606,144,3,1
1606,210,3,1
1606,412,3,1
1606,613,3,1
1606,148,5,1
1606,177,4,1
1606,549,4,1
1606,27,4,1
1606,40,4,1
1607,555,5,1
1608,27,4,1
1608,164,4,1
1608,33,5,1
1608,141,5,1
1608,445,5,1
1608,525,4,1
1609,468,5,1
1609,121,1,1
1609,87,5,1
1609,171,5,1
1609,48,5,1
1609,613,5,1
1609,56,5,1
1609,241,1,1
1609,39,5,1
1609,46,5,1
1609,124,5,1
1609,118,5,1
1609,142,5,1
1609,263,5,1
1609,477,5,1
1610,27,5,1
1610,164,5,1
1610,28,4,1
1611,27,5,1
1611,142,4,1
1611,158,4,1
1611,118,4,1
1611,147,5,1
1611,164,4,1
1611,241,4,1
1611,41,5,1
1611,421,4,1
1611,468,4,1
1611,118,5,1
1611,0,4,1
1612,167,4,1
1612,263,4,1
1613,171,4,1
1613,195,4,1
1613,274,4,1
1613,549,4,1
1613,142,2,1
1613,156,2,1
1613,264,4,1
1613,268,4,1
1613,58,3,1
1613,167,4,1
1613,263,4,1
1613,2,3,1
1613,16,3,1
1613,46,2,1
1613,124,4,1
1613,164,2,1
1613,241,4,1
1614,171,3,1
1614,525,4,1
1614,613,4,1
1615,173,5,1
1615,173,5,1
1615,241,4,1
1615,287,4,1
1615,171,5,1
1615,241,5,1
1615,242,5,1
1616,210,5,1
1616,164,5,1
1616,173,5,1
1616,210,5,1
1616,173,4,1
1616,241,4,1
1616,241,5,1
1616,613,5,1
1616,459,4,1
1616,673,4,1
1616,529,4,1
1617,242,5,1
1617,613,5,1
1617,63,5,1
1617,30,5,1
1617,36,5,1
1617,65,5,1
1617,82,5,1
1617,40,4,1
1617,31,5,1
1617,241,5,1
1618,179,4,1
1618,241,4,1
1618,280,4,1
1618,2,4,1
1618,423,4,1
1618,280,4,1
1618,6,3,1
1618,48,2,1
1618,127,2,1
1618,27,4,1
1618,164,4,1
1619,2,4,1
1619,264,3,1
1619,264,3,1
1619,241,4,1
1619,171,4,1
1619,241,4,1
1619,264,4,1
1619,241,4,1
1619,171,3,1
1619,263,4,1
1619,270,4,1
1619,263,3,1
1620,33,3,1
1620,0,2,1
1620,4,2,1
1620,33,2,1
1620,448,2,1
1620,624,4,1
1620,241,5,1
1620,584,5,1
1620,1,4,1
1620,27,5,1
1620,52,5,1
1620,179,5,1
1620,135,4,1
1620,1,3,1
1620,142,3,1
1620,161,3,1
1620,519,2,1
1620,263,5,1
1620,118,1,1
1620,48,2,1
1620,356,2,1
1620,119,5,1
1620,193,5,1
1620,1,3,1
1620,277,3,1
1620,304,4,1
1620,150,5,1
1620,458,5,1
1620,118,1,1
1621,24,4,1
1621,164,5,1
1621,46,4,1
1621,648,4,1
1621,210,5,1
1621,33,5,1
1621,704,5,1
1621,287,5,1
1621,263,5,1
1621,173,5,1
1621,421,4,1
1621,27,4,1
1621,280,5,1
1621,173,5,1
1621,267,5,1
1621,24,5,1
1621,46,5,1
1621,648,5,1
1621,24,5,1
1621,46,5,1
1621,350,5,1
1621,613,5,1
1621,241,5,1
1621,243,5,1
1622,118,5,1
1622,641,5,1
1622,118,4,1
1622,173,4,1
1622,549,5,1
1622,142,4,1
1622,156,4,1
1623,279,3,1
1623,27,3,1
1623,40,3,1
1623,58,2,1
1623,124,2,1
1623,263,3,1
1623,118,3,1
1623,64,4,1
1623,129,4,1
1623,155,2,1
1624,118,1,1
1624,24,4,1
1624,27,4,1
1624,164,4,1
1625,48,4,1
1626,173,2,1
1626,7,5,1
1626,27,4,1
1626,241,4,1
1627,583,4,1
1627,30,4,1
1627,48,4,1
1627,309,4,1
1627,583,4,1
1628,27,3,1
1628,164,3,1
1628,171,3,1
1628,241,3,1
1628,164,3,1
1628,164,3,1
1628,241,3,1
1628,241,3,1
1628,164,3,1
1628,164,3,1
1628,148,5,1
1628,30,4,1
1628,118,4,1
1628,280,4,1
1628,164,3,1
1629,1,2,1
1629,11,3,1
1629,48,4,1
1629,665,4,1
1630,48,2,1
1630,356,2,1
1631,173,4,1
1631,307,5,1
1631,625,5,1
1631,27,4,1
1631,287,4,1
1631,164,4,1
1631,263,4,1
1631,263,5,1
1631,33,4,1
1631,703,4,1
1631,33,5,1
1631,477,5,1
1631,703,5,1
1632,457,4,1
1632,613,4,1
1632,40,5,1
1632,121,5,1
1632,613,5,1
1632,148,3,1
1632,307,3,1
1632,263,4,1
1632,270,4,1
1633,280,4,1
1633,543,4,1
1633,33,3,1
1633,307,3,1
1633,613,3,1
1633,625,3,1
1633,161,4,1
1633,287,4,1
1633,2,4,1
1633,242,4,1
1633,171,3,1
1633,173,5,1
1633,309,5,1
1634,11,4,1
1634,264,4,1
1634,457,3,1
1634,171,4,1
1634,118,3,1
1634,11,3,1
1634,142,3,1
1634,279,4,1
1634,118,4,1
1634,118,3,1
1634,555,4,1
1634,4,4,1
1634,279,3,1
1635,241,4,1
1635,132,3,1
1635,635,4,1
1635,40,3,1
1635,280,4,1
1635,33,4,1
1635,703,4,1
1635,1,3,1
1635,200,4,1
1635,7,4,1
1635,27,3,1
1635,33,3,1
1635,164,3,1
1635,583,4,1
1635,280,2,1
1635,40,4,1
1635,94,4,1
1635,565,4,1
1635,30,4,1
1635,36,4,1
1635,41,5,1
1636,241,5,1
1636,613,5,1
1636,48,5,1
1636,46,4,1
1636,241,4,1
1636,142,4,1
1636,158,4,1
1636,164,3,1
1636,179,4,1
1636,164,5,1
1636,241,5,1
1636,164,4,1
1636,171,5,1
1637,24,4,1
1637,86,4,1
1637,519,4,1
1637,464,4,1
1637,28,4,1
1637,519,4,1
1637,1,4,1
1637,28,4,1
1637,48,3,1
1637,450,3,1
1637,57,4,1
1637,30,4,1
1637,46,4,1
1637,135,4,1
1637,171,4,1
1637,24,4,1
1637,241,4,1
1637,243,4,1
1637,241,4,1
1637,193,5,1
1637,427,5,1
1637,673,4,1
1637,82,4,1
1637,94,4,1
1637,193,4,1
1637,421,4,1
1637,124,4,1
1637,0,4,1
1637,28,4,1
1637,414,4,1
1637,676,4,1
1637,124,4,1
1637,3,4,1
1637,33,4,1
1637,2,4,1
1637,648,4,1
1638,28,3,1
1639,241,5,1
1640,613,5,1
1640,150,4,1
1640,458,4,1
1641,81,5,1
1641,119,5,1
1641,704,5,1
1641,33,2,1
1641,27,5,1
1641,164,5,1
1641,210,5,1
1641,304,4,1
1641,315,4,1
1641,648,3,1
1641,142,4,1
1641,158,4,1
1641,171,4,1
1641,241,4,1
1641,173,5,1
1642,30,5,1
1642,124,5,1
1642,210,4,1
1642,6,3,1
1642,440,3,1
1643,142,5,1
1643,158,5,1
1643,27,5,1
1643,27,5,1
1643,34,5,1
1643,164,5,1
1643,304,5,1
1643,315,5,1
1643,124,5,1
1643,164,5,1
1643,625,5,1
1643,27,5,1
1643,164,5,1
1643,24,4,1
1643,46,4,1
1643,142,4,1
1643,613,5,1
1643,210,5,1
1643,648,5,1
1643,28,5,1
1643,287,5,1
1643,171,5,1
1643,4,5,1
1643,307,5,1
1643,309,5,1
1643,28,5,1
1644,171,4,1
1644,195,4,1
1644,263,3,1
1644,2,3,1
1645,1,2,1
1645,2,2,1
1645,560,1,1
1645,0,5,1
1645,1,5,1
1645,84,5,1
1645,193,5,1
1645,65,2,1
1645,2,5,1
1645,48,5,1
1645,118,5,1
1645,33,2,1
1645,75,2,1
1645,200,2,1
1645,1,4,1
1645,48,5,1
1646,164,5,1
1646,36,5,1
1646,613,4,1
1646,304,3,1
1646,624,3,1
1646,24,4,1
1646,46,4,1
1646,124,4,1
1647,48,5,1
1647,2,5,1
1647,33,5,1
1647,46,5,1
1647,360,5,1
1647,46,5,1
1647,30,5,1
1647,48,5,1
1647,164,3,1
1647,30,4,1
1647,613,4,1
1647,2,5,1
1647,142,5,1
1647,2,5,1
1647,118,5,1
1647,175,5,1
1647,46,5,1
1647,118,5,1
1647,2,5,1
1647,30,4,1
1647,33,4,1
1647,241,5,1
1647,624,4,1
1647,704,4,1
1648,307,5,1
1648,0,5,1
1648,28,5,1
1648,30,5,1
1649,36,5,1
1649,2,5,1
1649,171,3,1
1649,164,5,1
1649,48,4,1
1649,264,5,1
1649,0,5,1
1649,46,5,1
1649,118,5,1
1649,1,4,1
1649,142,4,1
1649,1,4,1
1649,142,4,1
1649,1,5,1
1649,36,5,1
1649,33,4,1
1649,44,4,1
1649,150,4,1
1650,82,4,1
1651,163,4,1
1651,1,4,1
1651,142,4,1
1651,40,4,1
1651,263,4,1
1651,263,5,1
1651,445,4,1
1651,648,4,1
1651,210,4,1
1651,28,4,1
1651,280,4,1
1651,307,3,1
1651,263,4,1
1651,0,4,1
1651,4,4,1
1651,28,4,1
1652,335,5,1
1652,210,5,1
1652,241,5,1
1653,28,5,1
1654,164,4,1
1654,33,4,1
1654,118,4,1
1654,703,4,1
1654,173,4,1
1654,173,5,1
1654,210,5,1
1654,304,4,1
1654,242,5,1
1655,613,4,1
1655,27,4,1
1655,241,4,1
1656,161,4,1
1656,61,3,1
1656,523,3,1
1656,529,3,1
1656,27,5,1
1656,448,5,1
1656,164,3,1
1656,242,4,1
1656,7,4,1
1656,673,4,1
1656,155,4,1
1656,173,4,1
1656,551,4,1
1656,242,4,1
1656,210,4,1
1656,264,3,1
1656,30,5,1
1656,36,5,1
1656,171,4,1
1656,549,4,1
1656,28,3,1
1656,33,4,1
1656,505,4,1
1656,172,3,1
1657,280,5,1
1657,33,4,1
1657,703,4,1
1657,124,4,1
1657,210,4,1
1657,36,4,1
1657,210,4,1
1657,118,4,1
1657,0,4,1
1657,1,4,1
1657,30,4,1
1657,280,5,1
1658,648,4,1
1658,118,4,1
1658,81,4,1
1658,676,4,1
1658,33,4,1
1658,519,4,1
1658,0,5,1
1658,200,4,1
1658,6,4,1
1658,4,5,1
1658,124,5,1
1658,307,5,1
1658,448,4,1
1658,30,4,1
